timestamp,sessionID,datetime,type,imei,status,band,mcc,mnc,pci,rsrp,rsrq,asu,rssnr,ta,cqi,ci,lat,lon,alt,acc,speed,speed_acc
1687183222066,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:23.144Z,LTE,355017071801794,2147483647,100,262,2,237,-114,-12,26,3,8,7,7733267,51.3274031,12.3367082,160.79998779296875,6.232,0.9260599,2.14748365E9,
1687183224246,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:25.345Z,LTE,355017071801794,2147483647,100,262,2,237,-115,-13,25,3,8,6,7733267,51.3274136,12.3366704,160.79998779296875,6.139,0.9557994,2.14748365E9,
1687183226408,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:26.411Z,LTE,355017071801794,2147483647,100,262,2,237,-113,-10,27,2,8,11,7733267,51.3274187,12.3366505,161.1999969482422,6.066,0.9844672,2.14748365E9,
1687183226409,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:27.462Z,LTE,355017071801794,2147483647,100,262,2,237,-113,-10,27,2,8,11,7733267,51.3274289,12.3366176,161.1999969482422,5.899,1.0159944,2.14748365E9,
1687183226408,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:27.462Z,LTE,355017071801794,2147483647,100,0,0,239,-117,-14,23,0,0,0,0,51.3274289,12.3366176,161.1999969482422,5.899,1.0159944,2.14748365E9,
1687183228561,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:28.565Z,LTE,355017071801794,2147483647,100,262,2,237,-112,-11,28,4,8,12,7733267,51.3274312,12.3366086,161.1999969482422,5.827,1.0296011,2.14748365E9,
1687183228562,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:29.648Z,LTE,355017071801794,2147483647,100,262,2,237,-112,-11,28,4,8,12,7733267,51.3274395,12.3365724,161.1999969482422,5.718,1.0847108,2.14748365E9,
1687183228562,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:29.648Z,LTE,355017071801794,2147483647,100,0,0,239,-119,-19,21,0,0,0,0,51.3274395,12.3365724,161.1999969482422,5.718,1.0847108,2.14748365E9,
1687183230761,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:31.800Z,LTE,355017071801794,2147483647,100,262,2,237,-111,-10,29,5,8,11,7733267,51.3274505,12.336527,161.59999084472656,5.509,1.1467123,2.14748365E9,
1687183232849,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:33.906Z,LTE,355017071801794,2147483647,100,262,2,237,-112,-10,28,4,8,11,7733267,51.3274592,12.3364858,161.59999084472656,5.494,1.18236,2.14748365E9,
1687183232849,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:33.906Z,LTE,355017071801794,2147483647,6300,0,0,334,-108,-19,32,0,0,0,0,51.3274592,12.3364858,161.59999084472656,5.494,1.18236,2.14748365E9,
1687183235018,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:36.076Z,LTE,355017071801794,2147483647,100,262,2,237,-113,-10,27,4,8,10,7733267,51.327468,12.3364462,161.59999084472656,5.533,1.2098793,2.14748365E9,
1687183235018,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:36.076Z,LTE,355017071801794,2147483647,6300,0,0,334,-108,-18,32,0,0,0,0,51.327468,12.3364462,161.59999084472656,5.533,1.2098793,2.14748365E9,
1687183237165,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:38.259Z,LTE,355017071801794,2147483647,100,262,2,237,-110,-10,30,3,8,12,7733267,51.3274811,12.336402,161.89999389648438,5.588,1.2245216,2.14748365E9,
1687183237165,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:38.259Z,LTE,355017071801794,2147483647,6300,0,0,334,-105,-16,35,0,0,0,0,51.3274811,12.336402,161.89999389648438,5.588,1.2245216,2.14748365E9,
1687183239375,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:39.377Z,LTE,355017071801794,2147483647,6300,0,0,334,-107,-19,33,0,0,0,0,51.3274841,12.3363896,161.89999389648438,5.601,1.2280068,2.14748365E9,
1687183239375,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:40.511Z,LTE,355017071801794,2147483647,100,262,2,237,-113,-10,27,3,8,7,7733267,51.3274903,12.336363,161.89999389648438,5.622,1.2385147,2.14748365E9,
1687183239374,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:40.511Z,LTE,355017071801794,2147483647,6300,0,0,334,-107,-19,33,0,0,0,0,51.3274903,12.336363,161.89999389648438,5.622,1.2385147,2.14748365E9,
1687183241610,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:41.613Z,LTE,355017071801794,2147483647,6300,0,0,334,-107,-18,33,0,0,0,0,51.3274973,12.3363294,161.89999389648438,5.601,1.2292687,2.14748365E9,
1687183241609,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:42.744Z,LTE,355017071801794,2147483647,100,262,2,237,-112,-14,28,4,8,12,7733267,51.3275031,12.3363065,161.89999389648438,5.482,1.1940206,2.14748365E9,
1687183241609,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:42.744Z,LTE,355017071801794,2147483647,6300,0,0,334,-107,-18,33,0,0,0,0,51.3275031,12.3363065,161.89999389648438,5.482,1.1940206,2.14748365E9,
1687183241609,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:42.744Z,LTE,355017071801794,2147483647,6300,0,0,142,-110,-20,30,0,0,0,0,51.3275031,12.3363065,161.89999389648438,5.482,1.1940206,2.14748365E9,
1687183243831,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:43.833Z,LTE,355017071801794,2147483647,6300,0,0,334,-108,-20,32,0,0,0,0,51.3275067,12.3362897,161.89999389648438,5.391,1.153695,2.14748365E9,
1687183243832,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:44.874Z,LTE,355017071801794,2147483647,100,262,2,237,-110,-10,30,4,8,11,7733267,51.3275141,12.3362563,161.89999389648438,5.179,1.1432996,2.14748365E9,
1687183243832,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:44.874Z,LTE,355017071801794,2147483647,6300,0,0,334,-108,-20,32,0,0,0,0,51.3275141,12.3362563,161.89999389648438,5.179,1.1432996,2.14748365E9,
1687183245948,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:45.951Z,LTE,355017071801794,2147483647,100,262,2,237,-108,-11,32,4,8,9,7733267,51.3275171,12.3362416,161.89999389648438,5.165,1.1478343,2.14748365E9,
1687183245949,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:45.951Z,LTE,355017071801794,2147483647,6300,0,0,334,-108,-20,32,0,0,0,0,51.3275171,12.3362416,161.89999389648438,5.165,1.1478343,2.14748365E9,
1687183245949,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:47.071Z,LTE,355017071801794,2147483647,100,262,2,237,-108,-11,32,4,8,9,7733267,51.3275223,12.3362231,162.09999084472656,5.093,1.144248,2.14748365E9,
1687183245949,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:47.071Z,LTE,355017071801794,2147483647,6300,0,0,142,-107,-19,33,0,0,0,0,51.3275223,12.3362231,162.09999084472656,5.093,1.144248,2.14748365E9,
1687183245948,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:47.071Z,LTE,355017071801794,2147483647,6300,0,0,334,-108,-20,32,0,0,0,0,51.3275223,12.3362231,162.09999084472656,5.093,1.144248,2.14748365E9,
1687183248173,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:48.177Z,LTE,355017071801794,2147483647,100,262,2,237,-109,-9,31,6,8,12,7733267,51.3275283,12.33621,162.09999084472656,5.139,1.1336586,2.14748365E9,
1687183248174,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:49.268Z,LTE,355017071801794,2147483647,100,262,2,237,-109,-9,31,6,8,12,7733267,51.3275336,12.3361905,162.09999084472656,5.227,1.1273198,2.14748365E9,
1687183250378,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:51.442Z,LTE,355017071801794,2147483647,100,262,2,237,-109,-11,31,5,8,11,7733267,51.3275432,12.3361412,162.09999084472656,5.109,1.1141706,2.14748365E9,
1687183252554,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:52.557Z,LTE,355017071801794,2147483647,6300,0,0,142,-108,-19,32,0,0,0,0,51.3275452,12.3361376,162.29998779296875,5.072,1.1112167,2.14748365E9,
1687183252554,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:53.627Z,LTE,355017071801794,2147483647,100,262,2,237,-110,-12,30,6,8,13,7733267,51.3275496,12.3361309,162.29998779296875,5.003,1.0748289,2.14748365E9,
1687183252555,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:53.627Z,LTE,355017071801794,2147483647,6300,0,0,142,-108,-19,32,0,0,0,0,51.3275496,12.3361309,162.29998779296875,5.003,1.0748289,2.14748365E9,
1687183252554,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:53.627Z,LTE,355017071801794,2147483647,6300,0,0,334,-109,-20,31,0,0,0,0,51.3275496,12.3361309,162.29998779296875,5.003,1.0748289,2.14748365E9,
1687183254750,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:54.756Z,LTE,355017071801794,2147483647,100,262,2,237,-104,-8,36,8,8,10,7733267,51.3275535,12.3361168,162.29998779296875,4.832,1.0124468,2.14748365E9,
1687183254749,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:55.777Z,LTE,355017071801794,2147483647,100,262,2,237,-104,-8,36,8,8,10,7733267,51.3275579,12.3360884,162.29998779296875,4.729,0.96930647,2.14748365E9,
1687183256831,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:00:57.875Z,LTE,355017071801794,2147483647,100,262,2,237,-106,-8,34,8,8,12,7733267,51.3275666,12.3360558,162.29998779296875,4.741,0.96504647,2.14748365E9,
1687183258952,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:00.069Z,LTE,355017071801794,2147483647,100,262,2,237,-103,-9,37,7,8,15,7733267,51.3275716,12.336029,162.29998779296875,4.821,0.95640266,2.14748365E9,
1687183261138,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:02.214Z,LTE,355017071801794,2147483647,100,262,2,237,-99,-12,41,8,8,12,7733267,51.3275719,12.3360014,162.89999389648438,5.235,0.7392788,2.14748365E9,
1687183263274,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:03.277Z,LTE,355017071801794,2147483647,100,262,2,237,-103,-10,37,10,8,11,7733267,51.3275712,12.3359936,162.89999389648438,5.295,0.72943205,2.14748365E9,
1687183263275,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:04.387Z,LTE,355017071801794,2147483647,100,262,2,237,-103,-10,37,10,8,11,7733267,51.3275695,12.3359818,162.89999389648438,5.462,0.71173865,2.14748365E9,
1687183265483,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:06.510Z,LTE,355017071801794,2147483647,100,262,2,237,-97,-9,43,9,8,14,7733267,51.3275758,12.335929,163.39999389648438,5.931,0.6113171,2.14748365E9,
1687183267603,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:08.699Z,LTE,355017071801794,2147483647,100,262,2,237,-96,-8,44,12,8,15,7733267,51.3275679,12.335911,163.39999389648438,6.149,0.18910564,2.14748365E9,
1687183269771,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:09.774Z,LTE,355017071801794,2147483647,6300,0,0,15,-99,-20,41,0,0,0,0,51.3275615,12.3359025,163.39999389648438,6.245,0.20906447,2.14748365E9,
1687183269770,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:10.832Z,LTE,355017071801794,2147483647,100,262,2,237,-100,-11,40,10,8,10,7733267,51.3275547,12.3358902,163.39999389648438,6.327,0.28409106,2.14748365E9,
1687183269770,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:10.832Z,LTE,355017071801794,2147483647,6300,0,0,15,-99,-20,41,0,0,0,0,51.3275547,12.3358902,163.39999389648438,6.327,0.28409106,2.14748365E9,
1687183271918,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:13.009Z,LTE,355017071801794,2147483647,100,262,2,237,-98,-8,42,9,8,15,7733267,51.3275423,12.335878,164.0,6.457,0.23613808,2.14748365E9,
1687183274100,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:15.169Z,LTE,355017071801794,2147483647,100,262,2,237,-103,-10,37,7,8,11,7733267,51.3275387,12.3359016,164.0,6.595,0.31913725,2.14748365E9,
1687183276268,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:17.378Z,LTE,355017071801794,2147483647,100,262,2,237,-102,-10,38,6,8,12,7733267,51.3275398,12.3359125,163.59999084472656,7.043,0.41750965,2.14748365E9,
1687183278482,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:18.487Z,LTE,355017071801794,2147483647,100,262,2,237,-102,-11,38,7,8,15,7733267,51.3275403,12.3359121,163.59999084472656,7.095,0.4631054,2.14748365E9,
1687183278481,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:18.487Z,LTE,355017071801794,2147483647,6300,0,0,15,-97,-17,43,0,0,0,0,51.3275403,12.3359121,163.59999084472656,7.095,0.4631054,2.14748365E9,
1687183278481,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:19.607Z,LTE,355017071801794,2147483647,100,262,2,237,-102,-11,38,7,8,15,7733267,51.3275404,12.335912,163.59999084472656,7.3,0.491698,2.14748365E9,
1687183278482,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:19.607Z,LTE,355017071801794,2147483647,6300,0,0,15,-97,-17,43,0,0,0,0,51.3275404,12.335912,163.59999084472656,7.3,0.491698,2.14748365E9,
1687183280762,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:21.832Z,LTE,355017071801794,2147483647,100,262,2,237,-102,-11,38,11,8,15,7733267,51.3275415,12.3359079,163.59999084472656,7.453,0.5057296,2.14748365E9,
1687183280762,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:21.832Z,LTE,355017071801794,2147483647,6300,0,0,15,-97,-19,43,0,0,0,0,51.3275415,12.3359079,163.59999084472656,7.453,0.5057296,2.14748365E9,
1687183282894,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:24.005Z,LTE,355017071801794,2147483647,100,262,2,237,-99,-8,41,10,8,15,7733267,51.3275407,12.3358997,163.59999084472656,7.298,0.42254955,2.14748365E9,
1687183285091,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:26.152Z,LTE,355017071801794,2147483647,100,262,2,237,-104,-9,36,10,8,9,7733267,51.3275411,12.3358962,163.59999084472656,7.337,0.31165466,2.14748365E9,
1687183287264,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:28.283Z,LTE,355017071801794,2147483647,100,262,2,237,-112,-9,28,8,8,15,7733267,51.3275322,12.3359001,164.0,7.501,0.29453263,2.14748365E9,
1687183289363,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:29.364Z,LTE,355017071801794,2147483647,6300,262,2,17,-104,-13,36,1,6,12,7733249,51.3275272,12.3359013,164.0,7.62,0.29010513,2.14748365E9,
1687183289362,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:30.469Z,LTE,355017071801794,2147483647,6300,262,2,17,-104,-13,36,1,6,12,7733249,51.3275245,12.3359021,164.0,7.755,0.2881727,2.14748365E9,
1687183289362,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:30.469Z,LTE,355017071801794,2147483647,100,0,0,239,-125,-19,15,0,0,0,0,51.3275245,12.3359021,164.0,7.755,0.2881727,2.14748365E9,
1687183291593,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:31.594Z,LTE,355017071801794,2147483647,6300,262,2,17,-112,-13,28,4,6,7,7733249,51.3275186,12.3359025,162.29998779296875,8.04,0.28420705,2.14748365E9,
1687183291592,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:32.706Z,LTE,355017071801794,2147483647,6300,262,2,17,-112,-13,28,4,6,7,7733249,51.3275063,12.3359056,162.29998779296875,8.412,0.2839277,2.14748365E9,
1687183293784,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:33.785Z,LTE,355017071801794,2147483647,6300,262,2,17,-109,-14,31,6,6,9,7733249,51.3274963,12.3359044,162.29998779296875,8.61,0.29636922,2.14748365E9,
1687183293783,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:34.833Z,LTE,355017071801794,2147483647,6300,262,2,17,-109,-14,31,6,6,9,7733249,51.3274909,12.3359021,162.29998779296875,8.776,0.3289021,2.14748365E9,
1687183295887,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:35.889Z,LTE,355017071801794,2147483647,100,0,0,237,-122,-13,18,0,0,0,0,51.3274809,12.3358978,162.29998779296875,9.042,0.44563353,2.14748365E9,
1687183295886,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:36.971Z,LTE,355017071801794,2147483647,6300,262,2,17,-109,-13,31,8,6,11,7733249,51.3274616,12.3358903,162.29998779296875,9.434,0.78229773,2.14748365E9,
1687183295886,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:36.971Z,LTE,355017071801794,2147483647,100,0,0,237,-122,-13,18,0,0,0,0,51.3274616,12.3358903,162.29998779296875,9.434,0.78229773,2.14748365E9,
1687183295886,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:36.971Z,LTE,355017071801794,2147483647,100,0,0,239,-127,-19,13,0,0,0,0,51.3274616,12.3358903,162.29998779296875,9.434,0.78229773,2.14748365E9,
1687183298101,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:38.104Z,LTE,355017071801794,2147483647,6300,262,2,17,-119,-14,21,4,6,5,7733249,51.3274447,12.3358868,162.29998779296875,9.726,0.9966204,2.14748365E9,
1687183298102,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:39.665Z,LTE,355017071801794,2147483647,6300,262,2,17,-119,-14,21,4,6,5,7733249,51.3274279,12.3358765,162.29998779296875,10.064,1.170542,2.14748365E9,
1687183298102,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:39.665Z,LTE,355017071801794,2147483647,100,0,0,237,-127,-17,13,0,0,0,0,51.3274279,12.3358765,162.29998779296875,10.064,1.170542,2.14748365E9,
1687183300700,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:41.729Z,LTE,355017071801794,2147483647,6300,262,2,17,-117,-13,23,3,6,8,7733249,51.32741,12.3358722,162.29998779296875,10.413,1.1324086,2.14748365E9,
1687183300700,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:41.729Z,LTE,355017071801794,2147483647,100,0,0,237,-127,-16,13,0,0,0,0,51.32741,12.3358722,162.29998779296875,10.413,1.1324086,2.14748365E9,
1687183302824,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:42.827Z,LTE,355017071801794,2147483647,100,0,0,237,-123,-15,17,0,0,0,0,51.32741,12.3358722,162.29998779296875,10.413,1.1324086,2.14748365E9,
1687183302823,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:43.866Z,LTE,355017071801794,2147483647,6300,262,2,17,-120,-13,20,3,6,7,7733249,51.32741,12.3358722,162.29998779296875,10.413,1.1324086,2.14748365E9,
1687183302823,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:43.866Z,LTE,355017071801794,2147483647,100,0,0,237,-123,-15,17,0,0,0,0,51.32741,12.3358722,162.29998779296875,10.413,1.1324086,2.14748365E9,
1687183304942,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:46.010Z,LTE,355017071801794,2147483647,6300,262,2,17,-115,-14,25,4,6,7,7733249,51.32741,12.3358722,162.29998779296875,10.413,1.1324086,2.14748365E9,
1687183304941,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:46.010Z,LTE,355017071801794,2147483647,100,0,0,237,-118,-10,22,0,0,0,0,51.32741,12.3358722,162.29998779296875,10.413,1.1324086,2.14748365E9,
1687183307049,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:47.051Z,LTE,355017071801794,2147483647,6300,0,0,15,-126,-20,14,0,0,0,0,51.3274162,12.335915,162.29998779296875,10.326,0.42495203,2.14748365E9,
1687183307049,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:47.051Z,LTE,355017071801794,2147483647,100,0,0,237,-127,-17,13,0,0,0,0,51.3274162,12.335915,162.29998779296875,10.326,0.42495203,2.14748365E9,
1687183307048,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:48.160Z,LTE,355017071801794,2147483647,6300,262,2,17,-120,-14,20,5,6,7,7733249,51.3274162,12.335915,162.29998779296875,10.326,0.42495203,2.14748365E9,
1687183307048,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:48.160Z,LTE,355017071801794,2147483647,6300,0,0,15,-126,-20,14,0,0,0,0,51.3274162,12.335915,162.29998779296875,10.326,0.42495203,2.14748365E9,
1687183307048,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:48.160Z,LTE,355017071801794,2147483647,100,0,0,237,-127,-17,13,0,0,0,0,51.3274162,12.335915,162.29998779296875,10.326,0.42495203,2.14748365E9,
1687183309312,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:49.318Z,LTE,355017071801794,2147483647,100,0,0,237,-124,-15,16,0,0,0,0,51.3274162,12.335915,162.29998779296875,10.326,0.42495203,2.14748365E9,
1687183309312,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:50.388Z,LTE,355017071801794,2147483647,6300,262,2,17,-118,-13,22,4,6,11,7733249,51.3274277,12.3359367,162.29998779296875,10.155,0.34107208,2.14748365E9,
1687183309313,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:50.388Z,LTE,355017071801794,2147483647,100,0,0,237,-124,-15,16,0,0,0,0,51.3274277,12.3359367,162.29998779296875,10.155,0.34107208,2.14748365E9,
1687183311482,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:51.486Z,LTE,355017071801794,2147483647,100,0,0,237,-127,-17,13,0,0,0,0,51.3274307,12.3359405,162.29998779296875,10.166,0.36230272,2.14748365E9,
1687183311482,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:52.607Z,LTE,355017071801794,2147483647,6300,262,2,17,-118,-14,22,4,6,8,7733249,51.3274304,12.3359423,162.29998779296875,9.844,0.3177033,2.14748365E9,
1687183311483,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:52.607Z,LTE,355017071801794,2147483647,100,0,0,237,-127,-17,13,0,0,0,0,51.3274304,12.3359423,162.29998779296875,9.844,0.3177033,2.14748365E9,
1687183313695,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:53.708Z,LTE,355017071801794,2147483647,6300,262,2,17,-114,-14,26,5,6,7,7733249,51.3274298,12.3359453,162.29998779296875,9.759,0.28563172,2.14748365E9,
1687183313695,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:53.708Z,LTE,355017071801794,2147483647,6300,0,0,15,-119,-19,21,0,0,0,0,51.3274298,12.3359453,162.29998779296875,9.759,0.28563172,2.14748365E9,
1687183313694,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:54.787Z,LTE,355017071801794,2147483647,6300,262,2,17,-114,-14,26,5,6,7,7733249,51.3274298,12.3359453,162.29998779296875,9.759,0.28563172,2.14748365E9,
1687183313694,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:54.787Z,LTE,355017071801794,2147483647,6300,0,0,15,-119,-19,21,0,0,0,0,51.3274298,12.3359453,162.29998779296875,9.759,0.28563172,2.14748365E9,
1687183313695,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:54.787Z,LTE,355017071801794,2147483647,100,0,0,237,-125,-17,15,0,0,0,0,51.3274298,12.3359453,162.29998779296875,9.759,0.28563172,2.14748365E9,
1687183315936,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:57.076Z,LTE,355017071801794,2147483647,6300,262,2,17,-119,-14,21,3,6,6,7733249,51.327429,12.3359573,162.89999389648438,9.627,0.2636966,2.14748365E9,
1687183315936,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:57.076Z,LTE,355017071801794,2147483647,100,0,0,237,-123,-14,17,0,0,0,0,51.327429,12.3359573,162.89999389648438,9.627,0.2636966,2.14748365E9,
1687183315936,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:57.076Z,LTE,355017071801794,2147483647,100,0,0,239,-127,-18,13,0,0,0,0,51.327429,12.3359573,162.89999389648438,9.627,0.2636966,2.14748365E9,
1687183318173,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:58.179Z,LTE,355017071801794,2147483647,100,0,0,237,-124,-16,16,0,0,0,0,51.327429,12.3359573,162.89999389648438,9.627,0.2636966,2.14748365E9,
1687183318174,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:59.361Z,LTE,355017071801794,2147483647,6300,262,2,17,-119,-14,21,5,6,6,7733249,51.3274244,12.3359633,162.89999389648438,9.88,0.21344426,2.14748365E9,
1687183318174,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:59.361Z,LTE,355017071801794,2147483647,100,0,0,237,-124,-16,16,0,0,0,0,51.3274244,12.3359633,162.89999389648438,9.88,0.21344426,2.14748365E9,
1687183318174,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T14:01:59.361Z,LTE,355017071801794,2147483647,100,0,0,239,-127,-19,13,0,0,0,0,51.3274244,12.3359633,162.89999389648438,9.88,0.21344426,2.14748365E9,
